"title","content","date","variant","images","verified","author","rating","product","url"
"Didn't work, Amazon made refund almost impossible","Would not connect to bluetooth, software update froze, Apple was no help, and Amazon put me through a 45-minute chat session of nonsense questions and idiocy in order to get a refund. I don't think I'll buy another Apple product and I will never buy anything like this through Amazon again.","06 Dec 2020","Size: 128GB Style: WiFi Color: Silver","","Yes","Ken Ficara","1.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4"
"Totally locked up/un-usable on first day","This iPad locked up within 5 hours with a split screen that was impossible to fix. I tried everything suggested by on-line Apple help sites. Impossible to restart because the lightning cable included did not match any port on my MacBookAir","07 Dec 2020","Size: 128GB Style: WiFi Color: Silver","","Yes","Betty","1.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4"
"Poor quality","Keys do not work, I would recommend that you but from brick and mortar store where you can try it before you buy it","25 Oct 2020","Size: 128GB Style: WiFi Color: Silver","","Yes","gaw","1.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4"
"Best tablet for the price","Not sure why anyone would need more than this out of a tablet. If you want high-end computing power, get a computer. For tablet use (reading, watching videos, browsing, taking notes, etc), this does it all with no drama. Just wish Apple would increase the base storage. 32GB in 2020 is just laughable.","16 Oct 2020","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Chewie7","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5"
"Much anticipated","The last ipad that I had was the 3rd generation, so I was really looking forward to this newer and better model. The first thing that I noticed is the lack of the facial recognition feature. Being the newest addition tot he apple “family”, you’d think it’d be one of the first features that they’ll make sure to add. Touch ID is so iphone 8! so why have Touch ID on a brand new apple product when they already have it in an iphone 11?!","28 Sep 2020","Size: 128GB Style: WiFi Color: Gold","","Yes","Albaney","4.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5"
"Terrible experience","Received the product with a defective screen missing pixels. Amazon would not let me return the product and exchange it for a new one. Even tho I notified immediately of the issue. Had to call Amazon, got no where. I hat to call the manufactures spent over one hour on the phone. I had to go to the UPS store in a snow storm since I had 10 days to get it returned. Took another week to get a new product repaired. Just received it back with the SAME EXACT ISSUE. I needed this item to be used weeks ago. The product was received with a defect and its still defective. I cannot afford to wait and waste any more of MY time. Things do happen, but this is when you should exchange the product and step in. You have done none of that now I have a brand new defective item I'm stuck with.","23 Feb 2021","Size: 32GB Style: WiFi + Cellular Color: Space Gray","","Yes","Sara Tyrrell","1.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5"
"great but slightly weird","AMAZING!! i loved it a lot!! i’ll keep the review simple i needed something that would have arrived by christmas cause if i ordered it any where else it wouldn’t arrive till mid january. it’s nice, it’s big battery life is amazing!! i love it to use the procreate app. although i will say it sucks it wouldn’t let me create an apple id, it kept saying there were to many attempts or users something along those lines but i just had to make another apple id on my phone then use it on the ipad. but other than that it’s very nice it had no scratches or anything!!","03 Jan 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","ilvstudios","4.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5"
"Apple (still) needs to get its act together","I hate this thing.  I “upgraded” from an iPad mini 2. At first I activated it from a back up from the mini2, it was slow and had issues staying connected to wifi. Then I did a factory reset and rebuilt all of my apps and data from scratch. It still randomly drops the WiFi connection. After searching, it seems this is a known issue with iOS 14.3. Of course Apple doesn’t acknowledge it. I can only hope that a future update fixes the problem. Update 5/5/2021 Still the same, will not hold WiFi connection, tried multiple networks, updated to latest iOS, nothing. I HATE this thing. It’s a constant source of frustration.","05 Feb 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","The Wrench","1.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5"
"Poor color description","The low rating is for the poor product color description. Advertised as gold, it is actually a rose gold. Bought it as a gift. They were excited to have it but could see the disappointed look when they saw the color. Device itself - no known issues.","31 Oct 2020","Size: 128GB Style: WiFi Color: Gold","","Yes","Review","1.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5"
"Under a month and already broken","The head phone jack went out about a week ago. I haven’t even had it a whole month when this happened. I trouble shot everything and it isn’t the headphones, the case, or debris in the port. They just stopped working. I don’t use wireless headphones for medical reasons and need wired so I’m not happy with this. I got this for work as a third screen and to watch tv at night when I can’t sleep without bugging my boyfriend. Update 1/24/2021 The home button went out in it as well. Tried to get a replacement since Amazon states that is an option and they do not have any iPads and cannot issue any replacements. They suggested I buy Apple care and make a claim with them. You only get two claims so making one when I received the iPad Dec 20 and Jan 10 or so things started getting buggy and by Jan 18 the headphone jack was shot but wireless did work, so audio wasn’t an issue. My daughter used her AirPods on it just fine. I factory reset it so many times and resigned into so many streaming services just to check audio it was frustrating and a waste of my time. So I can return the iPad and keep my case and Apple Pencil and hope that I can find the same iPad with the same storage for the same price as I did before, which was a Christmas time sale so highly unlikely, or keep the defective product and hope Apple is a better company than Amazon, or return the item and buy a different iPad and buy new accessories wasting even more money. Very frustrated and disappointed. My daughter has the previous generation of this iPad and it has been wonderful and Apple is my go to product for tech, so I know it’s just a dud but holy hell this is ridiculous!  Don’t say you offer replacements then not honor it. I’d be willing to wait and take a voucher for when they come back in but that was not offered. The rep who talked with me was kind, especially with Amazon failing on epic proportions lately with me. So, good for her but oh my gosh this iPad fails so hard . Update: Apple cannot fix the iPad. So it will not have sound unless I buy wireless headphones. Which I find worthless since they won’t work right for me and they don’t have very long battery lifespans yet. I do it think 5 hours is a long time when I’m using them for my job and for streaming, audible, and music. So bumped it to a one star. Because not even the manufacturer can fix the damage done at Amazon facilities. ","22 Jan 2021","Size: 128GB Style: WiFi Color: Silver","","Yes","Natasha","1.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5"
"Finally upgraded and couldn’t be happier.","Finally upgraded from a ipad4 and couldn’t be happier with the current models performance.  Apple is still playing the the ridiculous storage option game. Base model should definitely be 64GB. Other than the storage options the device is a fantastic media consumption device and productivity device.  It will suit any need you have aside from a few professional use case scenarios.  Even for those professional use cases it can be an excellent mobile device to get some basics done while away from a more powerful setup.  iOS finally feels like I’m not always looking for a work around to achieve certain basics on desktop setups.  While lightning is not my favorite connector it serves its purpose okay with a few dongles.  If you’ve used Apple products at all in the last 20 years you should be used to it. Long story short. For the money you really can’t get a better all around mobile device. Great form factor, deep app ecosystem, fantastic battery life.","20 Oct 2020","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Shiloh","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5"
"Fast, fast, fast","I've owned several Ipads and this one is clearly the fastest one ever.  My general purpose Ipad Air isn't even close to the quickness of this model.  A few months ago the 7th gen version of this model sold on sale for $249.  I missed that opportunity and am now glad I did, although that version was supposedly almost as fast. The setup takes a little while if you intend to use the fingerprint verification option.  I did, but it doesn't seem to recognize my fingerprint so I still have to enter a passcode.  If you choose to automatically setup from your old Ipad, beware that you'll have to get a validation number on that model to complete the process.  I really don't like the two factor id system and intend to disable it as soon as I can figure out how to do so.  Otherwise, you'll be needing to keep both Ipads near each other so you can quickly see the passcode it wants you to enter. Nonetheless, performance is top notch.","10 Nov 2020","Size: 32GB Style: WiFi Color: Gold","","Yes","Larry L. Hoffman","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5"
"Great for the money","Came in pretty fast, works great. I'm usually not an apple person but I really like this device","10 Oct 2020","Size: 32GB Style: WiFi Color: Silver","","Yes","Leilani Hughes","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5"
"Pass on this","Immediately had to have it serviced by apple because the ringer and sound didn’t work","12 Nov 2020","Size: 32GB Style: WiFi Color: Silver","","Yes","Anthony H.","1.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=6"
"Not too much upgrade","I can give it a 3 star because it is an Apple product so I still have good user experience in IOS ecosystem. But compared to previous gen, I really don't see too much improvement except for the chip. Still 32GB - making no sense to me.","07 Oct 2020","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Super Saiya","3.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=6"
"Amazing value for 299!","Awesome - first one I ordered came with a dead pixel. Amazon replaced in 2 days no problem. Loving all the functionality and the Apple Pencil is great for sketching and writing down quick ideas. Apps have come a long way since I touched an iPad (ipad 2). Glad I upgraded. Awesome piece of tech!","11 Oct 2020","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Nicholas A.","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=6"
